,condition,time,type
1353,Autonomous,3.381790037,Encouragements
1354,Autonomous,0.808185868,Encouragements
1355,Autonomous,0.662826126,Encouragements
1356,Autonomous,6.202079484,Encouragements
1357,Autonomous,3.159295636,Encouragements
1358,Autonomous,7.806583883,Encouragements
1359,Autonomous,5.07872765,Encouragements
1360,Autonomous,7.40710466,Encouragements
1361,Autonomous,1.154527596,Encouragements
1362,Autonomous,0.668389998,Encouragements
1363,Autonomous,13.955850868,Encouragements
1364,Autonomous,1.309825025,Encouragements
1365,Autonomous,2.469084871,Encouragements
1366,Autonomous,3.63048891,Encouragements
1367,Autonomous,8.74055114,Encouragements
1368,Autonomous,0.610728294,Encouragements
1369,Autonomous,0.460234847,Encouragements
1370,Autonomous,2.178658489,Encouragements
1371,Autonomous,1.813848647,Encouragements
1372,Autonomous,5.782403133,Encouragements
1373,Autonomous,0.554214234,Encouragements
1374,Autonomous,6.234981731,Encouragements
1375,Autonomous,4.696477067,Encouragements
1376,Autonomous,3.88508308,Encouragements
1377,Autonomous,6.032287467,Encouragements
1378,Autonomous,1.729671603,Encouragements
1379,Autonomous,3.823955413,Encouragements
1380,Autonomous,1.032809517,Encouragements
1381,Autonomous,0.199673383,Encouragements
1382,Autonomous,2.872202664,Encouragements
1383,Autonomous,1.008285686,Encouragements
1384,Autonomous,0.944712943,Encouragements
1385,Autonomous,2.689484422,Encouragements
1386,Autonomous,1.618710491,Encouragements
1387,Autonomous,1.059758429,Encouragements
1388,Autonomous,0.811120853,Encouragements
1389,Autonomous,0.381471826,Encouragements
1390,Autonomous,9.511785293,Encouragements
1391,Autonomous,2.475530881,Encouragements
1392,Autonomous,15.115759303,Encouragements
1393,Autonomous,2.304998544,Encouragements
1394,Autonomous,1.557316172,Encouragements
1395,Autonomous,1.096075031,Encouragements
1396,Autonomous,8.469111126,Encouragements
1397,Autonomous,6.910459739,Encouragements
1398,Autonomous,0.303177837,Encouragements
1399,Autonomous,2.614376802,Encouragements
1400,Autonomous,0.63256954,Encouragements
1401,Autonomous,3.798095784,Encouragements
1402,Autonomous,0.807388719,Encouragements
1403,Autonomous,0.720874365,Encouragements
1404,Autonomous,1.52407085,Encouragements
1405,Autonomous,4.36634183,Encouragements
1406,Autonomous,13.590673543,Encouragements
1407,Autonomous,1.785636178,Encouragements
1408,Autonomous,1.135514122,Encouragements
1409,Autonomous,8.684075692,Encouragements
1410,Autonomous,0.865221734,Encouragements
1411,Autonomous,7.427920245,Encouragements
1412,Autonomous,1.051479697,Encouragements
1413,Autonomous,1.804888077,Encouragements
1414,Autonomous,2.305287282,Encouragements
1415,Autonomous,8.303886237,Encouragements
1416,Autonomous,1.235321974,Encouragements
1417,Autonomous,1.630657459,Encouragements
1418,Autonomous,0.859636019,Encouragements
1419,Autonomous,2.070909428,Encouragements
1420,Autonomous,1.950896593,Encouragements
1421,Autonomous,1.631758901,Encouragements
1422,Autonomous,0.566073744,Encouragements
1423,Autonomous,0.381556637,Encouragements
1424,Autonomous,2.885697814,Encouragements
1425,Autonomous,0.013973177,Encouragements
1426,Autonomous,2.738603105,Encouragements
1427,Autonomous,11.313246094,Encouragements
1428,Autonomous,0.371609291,Encouragements
1429,Autonomous,7.089190328,Encouragements
1430,Autonomous,1.815640919,Encouragements
1431,Autonomous,0.421081009,Encouragements
1432,Autonomous,5.441428642,Encouragements
1433,Autonomous,4.406752862,Encouragements
1434,Autonomous,4.806352376,Encouragements
1435,Autonomous,0.648822059,Encouragements
1436,Autonomous,1.138476606,Encouragements
1437,Autonomous,2.759225846,Encouragements
1438,Autonomous,0.977208025,Encouragements
1439,Autonomous,5.19546113,Encouragements
1440,Autonomous,5.723136745,Encouragements
1441,Autonomous,1.453150833,Encouragements
1442,Autonomous,1.430455052,Encouragements
1443,Autonomous,1.787402566,Encouragements
1444,Autonomous,3.279028294,Encouragements
1445,Autonomous,2.937964626,Encouragements
1446,Autonomous,1.269361326,Encouragements
1447,Autonomous,8.355265867,Encouragements
1448,Autonomous,4.041228786,Encouragements
1449,Autonomous,2.802840667,Encouragements
1450,Autonomous,4.253633102,Encouragements
1451,Autonomous,1.285295995,Encouragements
1452,Autonomous,9.754882655,Encouragements
1453,Autonomous,5.729108744,Encouragements
